firm_id,year,leverage,current_ratio,quick_ratio,roa,roe,gross_margin,interest_coverage,asset_turnover,cash_ratio,revenue_growth,stock_volatility,ln_market_cap,momentum_12m,turnover_rate,esg_score,env_score,soc_score,gov_score,credit_risk_score
129,2021,0.292,1.5967,1.1726,0.0594,0.0791,0.1561,2.0941,0.5128,0.695,-0.0398,0.4433,22.5775,-0.2087,3.2271,35.9118,46.2729,18.9648,,39.2917
129,2022,0.5586,0.9736,0.5564,-0.015,-0.0348,0.2001,3.3509,0.3841,0.1657,-0.1646,0.4927,22.1153,-0.1505,3.6445,55.4308,42.257,57.873,61.3283,64.0487
129,2023,0.655,0.9085,0.7223,-0.0225,-0.0322,0.1926,4.6512,0.5842,0.3096,-0.1019,0.4759,21.5788,0.1144,2.9433,53.3053,58.6516,52.4041,47.99,61.997
130,2020,0.6177,2.0035,1.5597,0.0234,0.0728,0.2056,1.8521,0.3803,0.7851,0.1579,0.454,22.212,0.123,3.5331,50.1981,58.1021,48.683,51.0854,56.2258
130,2021,0.2396,1.8027,1.209,-0.0113,-0.0072,0.1963,1.1295,0.3915,0.6692,0.1236,0.4828,21.3135,-0.6413,3.4188,42.3318,44.4227,35.491,48.098,34.9744
130,2022,0.3883,0.9342,0.5893,-0.0174,-0.0025,0.1207,2.0527,0.683,0.3233,0.0098,0.4972,21.607,0.4882,1.7091,38.5842,47.2066,32.3465,30.4117,44.3236
130,2023,0.357,1.8783,1.4329,-0.0108,-0.0295,0.1557,1.2524,0.7026,0.4595,0.0764,0.4576,21.68,0.0843,3.2757,22.1797,31.0722,16.9191,27.7134,47.8471
131,2020,0.5333,0.9088,0.6545,0.0145,0.0525,0.3591,6.8017,0.488,0.3887,-0.0301,0.4133,21.6379,0.2039,4.038,42.7719,41.4583,35.8437,50.5086,45.8361
131,2021,0.5271,1.2604,0.7481,0.0336,0.0892,0.2575,2.087,0.2841,0.444,0.4974,0.576,22.1045,-0.017,4.8432,28.7978,,33.2295,23.2694,52.217
131,2022,0.1362,2.0247,1.5747,0.0079,0.027,0.2605,2.8577,0.8766,0.9278,0.1034,0.6676,21.574,-0.463,3.347,56.2025,47.9563,55.2543,53.8119,37.6792
131,2023,0.4385,2.6838,1.745,0.015,0.0236,0.0561,5.2569,0.4587,0.811,-0.0493,0.3467,20.7249,0.1818,1.6776,44.0976,47.9429,42.3627,45.1742,51.8847
132,2020,0.64,1.4688,1.2017,0.0019,-0.0035,0.2937,3.8649,1.2522,0.6503,0.166,0.3908,20.1885,-0.2059,1.8118,33.8217,46.8152,31.2684,23.712,64.6734
132,2021,0.5567,1.0417,0.8321,0.0317,0.0541,0.1454,2.0063,0.5205,0.2302,0.2303,0.4163,22.1511,0.0694,2.1868,38.8568,38.5181,30.0532,,47.4249
132,2022,0.5197,1.4741,0.9327,0.0638,0.1166,0.3389,3.0281,0.5794,0.3166,-0.1016,0.454,21.878,-0.0723,2.9884,33.635,33.9618,29.8846,39.8848,42.2632
132,2023,0.4869,1.7017,1.0663,0.0072,-0.0042,0.2236,0.9868,0.4618,0.3009,-0.2457,0.562,19.8943,-0.003,2.5571,31.6486,22.7186,33.1133,33.182,62.9204
133,2020,0.2786,2.743,1.8361,0.0686,0.1025,0.2575,8.9784,0.6049,0.7839,-0.1116,0.4392,21.8859,-0.0988,1.5498,52.9634,54.4582,53.3242,48.9155,27.786
133,2021,0.4474,1.7058,1.3499,0.0397,0.0672,0.1293,7.8544,2.2048,0.7933,-0.0403,0.4335,22.4168,0.2666,1.5452,38.1809,33.3867,,40.1255,43.609
133,2022,0.4348,1.8409,1.0847,0.0704,0.1333,0.4941,1.4351,0.4773,0.5176,0.0886,0.444,24.1525,-0.2177,0.9519,63.9624,69.6864,,62.0961,35.6915
133,2023,0.4966,1.5789,1.0181,0.0734,0.1556,0.3801,13.9556,0.9144,0.4189,-0.1854,0.3368,22.9624,0.6559,0.5714,74.8549,,84.8544,82.2722,34.0067
134,2020,0.5662,1.7982,1.3446,0.0719,0.1446,0.3363,1.9457,0.5691,0.7093,-0.0167,0.4219,23.0748,0.5752,2.5449,,67.2182,58.1001,55.0968,49.2832
134,2021,0.4496,2.2685,1.2705,-0.0059,-0.0325,0.4533,5.7714,0.8777,0.5623,0.0522,0.4088,22.9931,0.4736,8.6721,46.594,48.9171,56.0429,47.9751,49.2985
134,2022,0.6086,0.7526,0.4266,0.0298,0.0716,0.2866,3.3558,0.2534,0.175,0.1249,0.3068,22.5781,0.3471,6.6751,41.7801,35.1993,55.5435,38.1779,53.9846
134,2023,0.3914,1.7609,1.3711,0.0601,0.0833,0.4099,3.8418,1.1948,0.6448,0.1983,0.3189,21.6122,0.042,1.6668,39.1577,44.8717,31.5386,41.421,34.002
135,2020,0.3494,0.9996,0.7064,0.0006,-0.0166,0.1643,1.5682,0.629,0.3032,0.0797,0.4029,21.6525,0.2255,2.9299,32.8381,32.1073,36.4027,31.2793,43.2242
135,2021,0.5996,1.243,0.8915,-0.027,-0.0334,0.2734,0.975,0.4931,0.4231,0.3296,0.5541,20.6265,-0.0908,1.307,40.5889,40.8541,40.155,34.5219,71.395
135,2022,0.5563,0.7281,0.4548,-0.0389,-0.1183,0.1484,2.3764,0.7877,0.2415,0.2021,0.5145,21.5433,-0.4582,1.4105,44.6043,53.3004,50.7744,33.174,68.188
135,2023,0.6028,0.6477,0.4596,0.0251,0.1036,0.1612,1.4822,0.5813,0.1893,0.0465,0.5424,20.232,0.3082,1.4937,25.5088,25.8827,,29.0963,62.4064
136,2020,0.3156,2.2607,1.613,0.0073,0.0164,0.2637,1.3026,0.3468,0.6376,-0.1197,0.2978,22.0917,0.2922,2.4284,50.187,53.4829,54.4577,,45.9645
136,2021,0.7855,0.8177,0.5513,-0.059,-0.2553,0.0804,0.838,0.2082,0.2456,-0.1272,0.3869,20.899,-0.0948,2.4813,37.2973,39.4537,33.8097,33.3388,77.0855
136,2022,0.6393,1.064,0.8931,0.0222,0.079,0.2288,0.7532,1.1393,0.5061,-0.258,0.5539,20.5991,-0.3856,3.0844,34.4304,32.507,32.3335,38.9352,72.3829
136,2023,0.4833,1.5792,0.8919,0.0234,0.0577,0.193,1.4858,0.502,0.355,0.0487,0.2566,21.5273,-0.1908,3.7871,36.2656,27.2882,,41.5403,61.2354
137,2020,0.3093,2.4525,1.6542,0.0511,0.1072,0.117,5.7546,0.4295,0.9044,0.1555,0.5021,22.6365,-0.3799,2.2969,60.6648,60.2589,57.3642,64.6051,26.6071
137,2021,0.5588,1.6582,1.3386,0.0332,0.0536,0.2648,3.1068,0.443,0.6238,0.2668,0.2481,22.5534,0.3279,2.7679,55.1569,54.7856,52.8685,63.1243,46.6963
137,2022,0.2794,1.9828,1.2132,0.0553,0.0736,0.2717,8.2729,0.9859,0.3086,0.1509,0.4647,24.2854,-0.3144,1.5732,69.9502,70.7769,58.9585,69.4077,25.724
137,2023,0.7321,1.3641,1.1329,0.0874,0.3092,0.3667,3.7719,0.4511,0.4721,0.2796,0.339,23.5572,0.1376,1.3878,58.7166,56.7914,62.7229,61.5632,48.6334
138,2020,0.3017,2.7538,1.8661,0.0309,0.0103,0.3629,5.4645,0.7102,0.604,0.3306,0.4467,23.1495,-0.0694,1.2847,66.9513,68.5233,74.2977,61.8166,29.3771
138,2021,0.6048,1.9311,1.1528,0.0325,0.069,0.4676,6.5775,0.4801,0.3489,-0.0477,0.6193,24.2167,-0.2149,3.7608,62.0436,63.0836,74.9265,54.8571,37.4347
138,2022,0.3724,2.0447,1.1817,0.053,0.1219,0.3715,13.2469,0.3322,0.3924,0.0314,0.1935,22.8885,0.1811,2.2957,52.8175,61.8205,52.8639,41.4775,25.5483
138,2023,0.5879,2.129,1.3798,0.078,0.1858,0.2865,2.8311,0.787,0.689,0.1344,0.4193,22.7919,0.0567,1.0666,42.7476,36.3696,49.0521,46.454,49.4111
139,2020,0.2298,3.4204,2.8249,0.0925,0.1597,0.3787,28.0246,0.8532,1.3265,0.0568,0.1714,25.6134,0.4258,2.6339,80.5607,78.3797,82.3187,72.5763,17.2835
139,2021,0.3428,2.5069,2.0851,0.1191,0.223,0.3401,16.2849,0.4182,0.913,0.1276,0.3627,23.1478,-0.1206,1.4558,68.2019,60.3908,80.6111,62.3254,25.0647
139,2022,0.4223,2.3873,1.7164,0.1438,0.3089,0.4342,10.914,0.5406,0.7266,0.2445,0.2932,25.6682,0.0372,6.2351,74.4114,64.8658,82.8575,78.2994,23.2623
139,2023,0.4143,3.229,1.8905,0.1143,0.2332,0.3869,20.5893,0.5705,0.7301,0.1593,0.3289,24.5307,-0.3845,2.0352,63.473,57.5099,65.2955,73.0724,20.3219
140,2020,0.4182,3.2443,2.2288,0.1492,0.3037,0.3691,12.9831,0.6558,1.2488,0.2258,0.2014,25.5365,-0.2629,3.8219,80.6257,89.9302,79.7988,72.6625,10.3395
140,2021,0.1853,3.5983,2.43,0.1538,0.1953,0.4486,23.3193,1.2075,1.4006,0.0781,0.3147,26.5191,0.768,4.6855,88.2159,87.3117,86.4044,87.7013,7.2169
140,2022,0.3303,2.3969,1.4845,0.1106,0.1698,0.4304,7.881,0.4821,0.7683,0.2801,0.1952,25.3614,0.7452,1.6863,82.3676,,87.5192,77.3058,13.1792
140,2023,0.463,2.2911,1.3123,0.0808,0.1564,0.3138,22.7409,0.4809,0.4605,0.2824,0.3949,24.5763,0.2723,2.8236,80.7814,87.3279,76.6533,78.5753,32.399
141,2020,0.3548,1.198,0.7961,0.0159,0.0247,0.3114,2.4714,0.5116,0.4536,-0.0543,0.3843,23.1383,-0.1513,3.5849,45.0214,46.9504,41.7573,51.7215,33.5239
141,2021,0.5061,2.2103,1.4622,0.0136,0.0306,0.1532,4.145,0.3765,0.7848,-0.1375,0.2925,22.9267,-0.0002,2.88,61.62,,57.0998,52.4565,46.661
141,2022,0.4012,1.9907,1.5153,0.0507,0.0997,0.3964,6.5306,0.2756,0.4446,0.3183,0.5307,21.867,0.2954,3.2562,44.0332,47.4065,41.9831,43.5663,46.6899
141,2023,0.479,1.0335,0.6906,0.0508,0.0883,0.3256,6.7532,0.579,0.2553,0.3928,0.4165,22.3225,-0.0816,1.3982,28.4795,32.1491,,29.1963,46.3343
142,2020,0.5381,1.7895,0.9913,-0.037,-0.1077,0.3624,1.1791,0.6777,0.3615,0.058,0.6369,22.1914,0.0066,3.5859,,49.6077,57.473,56.9626,65.8503
142,2021,0.4224,1.3239,0.7361,0.0097,0.0241,0.1171,3.0894,0.5494,0.3721,-0.0475,0.5801,22.4687,-0.053,2.1317,38.2179,44.2696,38.7776,33.6526,47.1037
142,2022,0.4312,1.6612,1.2563,0.0112,0.0058,0.3694,1.7944,0.5352,0.5444,0.2557,0.3688,22.7963,-0.1124,3.2373,61.6343,48.5531,60.4673,64.6027,38.9173
142,2023,0.4958,1.0052,0.7521,-0.0005,-0.0129,0.3418,0.8068,0.3831,0.2583,0.1422,0.4357,21.0538,-0.1175,4.3059,36.2624,36.8998,38.3248,34.8309,58.9669
143,2020,0.572,1.1738,0.7021,-0.0414,-0.0996,0.1508,0.7583,0.6071,0.2322,-0.0707,0.5425,20.4114,-0.0571,3.7977,18.6475,27.9535,5.0,23.1812,70.293
143,2021,0.7889,0.9217,0.7464,-0.0558,-0.272,0.134,1.9743,0.5874,0.3061,0.1422,0.6542,20.7155,-0.3735,3.2361,22.3107,22.1585,17.1059,22.0974,91.2596
143,2022,0.7299,0.7019,0.5256,-0.0111,-0.0189,0.0585,1.0558,0.6636,0.2539,-0.1896,0.5788,20.3561,-0.0352,3.7474,,23.831,31.7983,31.2924,81.6707
143,2023,0.65,0.5814,0.3466,-0.0412,-0.121,0.0237,0.6885,0.6247,0.1484,-0.1796,0.5693,20.153,-0.2843,3.8351,33.327,39.9249,18.0341,36.0709,77.434
144,2020,0.3368,3.0562,1.9446,0.0764,0.1385,0.224,4.2615,0.6424,0.6638,0.1571,0.3924,23.0465,0.1005,5.7417,,67.1392,63.197,55.5435,30.9547
144,2021,0.3448,1.4354,1.2088,0.0307,0.051,0.1654,3.6606,0.9301,0.5645,0.099,0.4175,22.4073,0.3935,2.6724,45.5632,46.5355,51.9255,45.448,41.5421
144,2022,0.6921,1.2936,0.8697,0.0401,0.1284,0.4357,6.0151,0.69,0.5215,0.2068,0.5123,22.2798,0.0273,2.9505,46.3664,44.9176,49.8525,49.1188,57.5671
144,2023,0.3315,2.1619,1.3426,0.0948,0.145,0.1342,1.2546,0.6651,0.4187,0.2842,0.4309,20.7481,0.263,4.332,26.5375,22.9304,33.0422,33.6603,35.4863
145,2020,0.5273,0.989,0.6995,-0.0349,-0.0997,0.2413,2.05,0.2733,0.3042,-0.2515,0.4405,21.626,-0.4813,2.1272,,56.1978,51.3043,47.0414,62.4408
145,2021,0.543,1.0226,0.6255,0.0605,0.1391,0.2808,2.6923,0.8364,0.2386,0.0486,0.4133,21.8037,-0.1291,1.3943,33.7208,40.4614,31.2922,31.4884,52.9151
145,2022,0.4517,2.0396,1.6062,0.0735,0.1511,0.277,1.138,0.4872,0.5243,0.387,0.4109,22.1727,0.0007,3.4785,36.5791,39.7517,41.3703,,45.0623
145,2023,0.361,1.9426,1.5313,0.0473,0.0939,0.2857,1.1373,0.5665,0.8521,-0.0618,0.3422,20.6735,0.4758,2.4522,26.4278,24.5698,,32.0649,46.1082
146,2020,0.3967,1.8142,1.4337,0.0107,-0.0092,0.3246,1.9649,0.3298,0.839,-0.0892,0.4005,22.1234,-0.5049,1.4862,52.5671,62.8001,56.5393,,45.4199
146,2021,0.3885,1.8989,1.396,0.083,0.1054,0.2319,3.4063,1.2661,0.5201,-0.3313,0.5478,23.9688,0.0132,3.4913,57.4437,55.1271,51.4482,66.8447,34.1883
146,2022,0.3971,1.39,1.0539,0.0157,0.0153,0.2551,2.6632,0.204,0.3916,0.0655,0.4362,21.8418,0.3617,5.5598,,37.4141,18.6544,46.1453,43.6642
146,2023,0.6361,1.4079,0.9101,0.0171,0.0746,0.2423,2.3477,0.9953,0.2568,0.1732,0.4876,22.2026,-0.1643,1.2034,59.0511,,50.5664,57.9226,55.5579
147,2020,0.4857,1.5409,1.2538,0.0149,0.0334,0.3665,1.8851,0.6506,0.5845,0.1534,0.2525,22.0704,-0.0524,4.532,45.8093,53.6561,37.6331,42.887,48.4834
147,2021,0.4434,1.8389,1.0909,-0.0029,-0.0206,0.4177,1.7339,0.2561,0.2829,-0.1579,0.5167,22.9984,0.0509,0.7645,40.491,49.2683,42.5233,37.6548,53.0933
147,2022,0.5063,1.6907,1.0589,-0.0046,-0.0384,0.1372,3.0822,1.2393,0.4486,0.0431,0.4424,20.9034,0.0396,2.2252,42.4046,45.602,42.5037,36.5324,56.3294
147,2023,0.567,1.1377,0.9646,0.0632,0.1323,0.0721,6.0227,0.674,0.2927,0.0948,0.4066,22.1098,0.4012,6.8227,49.3075,,48.6429,,48.4955
148,2020,0.4026,2.1856,1.8318,0.0231,0.0236,0.3334,0.9894,0.2137,0.889,0.0915,0.4323,21.9077,0.1656,2.3067,51.428,,48.4792,57.8222,40.3196
148,2021,0.5782,0.9198,0.6459,0.0386,0.1103,0.3672,4.8659,0.4635,0.3715,-0.1262,0.3895,21.861,0.3673,2.8433,32.9371,38.3989,22.6741,35.5109,52.4405
148,2022,0.2656,1.9887,1.3916,0.0112,0.0356,0.4721,4.0256,0.6796,0.3911,0.1099,0.2342,22.8109,-0.0145,3.9806,67.6506,63.5185,67.2979,70.0191,33.5992
148,2023,0.5926,1.2205,0.7141,0.0508,0.1036,0.3545,5.453,1.089,0.3729,-0.0585,0.4857,23.7555,-0.1222,1.1523,54.0204,45.0945,67.7896,53.5194,43.4516
149,2020,0.3895,1.8265,1.366,0.04,0.0806,0.4551,12.2536,0.4659,0.7386,-0.2075,0.39,25.0287,0.0727,2.8181,57.8581,,61.8613,49.7105,31.8007
149,2021,0.3663,3.0584,1.7106,0.0483,0.0893,0.494,4.4479,0.1904,0.5331,0.2672,0.3303,24.2786,-0.1365,2.807,61.1082,45.1192,65.4948,,29.3217
149,2022,0.2611,1.9322,1.2449,0.0911,0.0997,0.4941,14.7264,0.9837,0.7132,0.1875,0.2604,24.0095,0.3026,6.8975,62.4803,59.4178,61.862,68.9036,17.9768
149,2023,0.1911,2.2792,1.5396,0.1263,0.1545,0.442,3.9536,0.6698,0.7195,0.2692,0.2197,26.3137,0.0859,1.4654,63.831,70.6507,62.9211,60.4145,11.2624
150,2020,0.246,2.1855,1.7882,0.0519,0.0756,0.154,3.564,0.2247,0.7819,-0.0268,0.4485,21.9255,-0.1349,2.2462,57.8736,61.6662,49.1721,57.9367,34.1293
150,2021,0.3581,1.686,1.4172,0.0566,0.0915,0.2732,2.9863,0.6294,0.6873,0.1867,0.5551,21.9101,0.165,1.7089,55.5945,58.6534,57.036,54.4658,35.3673
150,2022,0.4902,1.9947,1.6799,0.0592,0.0819,0.3371,5.0989,0.6567,0.5894,0.2941,0.4061,21.7428,-0.1877,1.6206,31.2352,32.549,29.3021,35.6883,47.9249
150,2023,0.3347,2.4621,1.9442,0.0301,0.0479,0.263,1.8708,0.482,0.5033,0.3877,0.3174,23.4404,0.2298,4.7765,48.9519,46.5928,48.4917,49.2929,31.0615
151,2020,0.282,2.0968,1.3357,0.0521,0.0853,0.2488,3.6126,0.3942,0.5406,0.1987,0.4658,22.6637,-0.114,2.7547,41.6356,44.4601,37.7757,44.5794,26.7998
151,2021,0.3501,1.6411,0.9249,0.019,0.0608,0.4058,8.1623,0.43,0.4719,0.134,0.431,24.0993,0.3154,2.059,54.7178,61.1089,38.1839,55.5173,37.279
151,2022,0.4019,1.7944,1.2161,0.0691,0.1021,0.2103,2.015,0.4818,0.695,-0.17,0.4908,21.3526,-0.0508,2.0982,58.6376,,55.7772,55.4256,37.847
151,2023,0.4164,1.9957,1.2757,0.0764,0.12,0.3424,3.7401,0.6325,0.511,0.0514,0.478,23.4582,0.1928,2.0511,48.8226,50.8677,53.1305,47.7658,35.3808
152,2020,0.5071,1.6162,1.2066,-0.0172,-0.039,0.2469,3.3139,0.7523,0.413,-0.2376,0.2427,21.2022,-0.0036,2.1449,47.4136,49.8662,50.3769,42.4484,52.9863
152,2021,0.6585,1.1867,0.7848,-0.013,-0.0322,0.1409,1.6537,0.2324,0.2323,-0.1293,0.5255,21.7832,0.1369,1.4445,27.5462,29.638,12.2674,36.0624,70.7582
152,2022,0.6874,1.2846,1.0498,-0.0089,-0.0264,0.1206,4.444,0.608,0.6062,0.3694,0.4022,19.8075,-0.0225,2.3884,41.3936,36.0054,41.1323,45.1752,64.031
152,2023,0.7887,1.1484,0.7605,-0.038,-0.1677,0.0619,1.4806,0.6671,0.2516,-0.1691,0.3712,22.245,-0.4698,2.2714,40.7525,34.37,42.8016,42.2991,69.2
153,2020,0.2982,1.6482,1.0934,0.0012,-0.0208,0.2742,2.0857,0.5872,0.622,-0.3912,0.4544,22.04,0.223,1.861,37.504,42.3998,35.4152,37.5594,38.9932
153,2021,0.4339,1.1016,0.8568,0.0365,0.0724,0.195,0.9152,0.4668,0.2693,0.1471,0.5321,20.7249,-0.0988,2.9374,34.2892,,36.3643,31.1267,48.1798
153,2022,0.6253,1.4641,1.0644,-0.0286,-0.0912,0.1352,1.9574,0.9684,0.2728,-0.1116,0.3592,21.4666,0.1347,3.0647,46.7407,50.4904,43.7181,55.0408,61.7518
153,2023,0.5003,1.31,0.8208,0.0301,0.0574,0.0201,1.4786,0.9397,0.2696,0.1272,0.5674,19.8841,0.0768,2.0579,26.1321,24.5926,31.443,27.5814,58.5489
154,2020,0.5944,0.6317,0.4756,0.0157,0.073,0.2918,4.098,0.474,0.201,-0.1577,0.5082,21.4401,-0.1867,2.5293,42.28,40.2047,,41.8607,53.8089
154,2021,0.5189,1.1768,0.846,0.0874,0.1537,0.2293,1.7649,0.5309,0.3148,-0.0317,0.4588,21.3588,-0.2347,7.999,43.3961,56.4937,,35.3787,47.7936
154,2022,0.7322,0.8845,0.5141,-0.0139,-0.0575,0.1517,1.2839,0.7473,0.2919,0.2312,0.4147,19.6078,0.1113,7.8477,27.4813,30.8453,29.4776,24.176,75.187
154,2023,0.6395,1.2222,0.8435,0.0137,0.0125,0.1483,3.0884,0.9167,0.3718,-0.2029,0.3866,22.1997,-0.0978,1.6047,43.2738,42.5997,55.4659,39.107,59.8334
155,2020,0.6238,1.894,1.5637,-0.0002,0.0025,0.2287,6.2955,0.3961,0.4554,0.0197,0.5319,22.7966,0.2363,1.7208,38.7707,35.1267,43.6331,39.4362,60.4604
155,2021,0.4402,2.8741,1.7634,0.0025,0.0254,0.2859,3.7175,0.3611,0.8268,0.096,0.3355,21.1373,-0.0528,1.6005,56.5069,59.1761,53.2614,53.9735,51.2907
155,2022,0.4621,0.6783,0.4574,0.0728,0.1387,0.2297,9.0454,0.6124,0.1766,-0.0701,0.5258,22.3249,0.2729,4.6114,46.6394,55.7477,43.7103,43.1019,45.7936
155,2023,0.3897,2.0972,1.3271,0.0695,0.1116,0.1902,6.0802,0.3501,0.6471,0.1407,0.3896,22.6656,0.1833,2.2272,58.7556,63.1799,65.273,53.7677,28.7026
156,2020,0.149,2.7155,1.9309,0.1285,0.1776,0.3625,12.0477,0.2521,1.014,0.1705,0.3246,24.6927,0.2624,3.0644,47.4143,51.9591,49.6265,43.6071,0.0
156,2021,0.512,2.2999,1.9377,0.0702,0.1504,0.4819,16.2018,0.3953,1.1528,0.284,0.1756,24.3685,0.1289,7.3779,77.1988,69.9039,81.4908,74.5071,19.3004
156,2022,0.4334,2.6044,1.6745,0.1214,0.2306,0.3782,23.0696,0.6485,0.7566,0.5062,0.3137,23.8736,0.2594,2.7041,,67.0396,72.4754,,20.8224
156,2023,0.285,2.6587,2.1266,0.0759,0.1205,0.3863,20.9867,1.0217,0.8046,0.6617,0.369,25.5446,0.5084,3.8695,71.2049,71.9891,69.0484,75.001,11.3895
157,2020,0.628,1.3998,1.1219,0.0007,-0.0557,0.2437,1.7844,0.4133,0.4508,0.1564,0.3201,22.2949,0.0252,3.5262,53.1879,42.7639,56.17,58.1514,52.2945
157,2021,0.3508,2.017,1.2663,0.0608,0.0921,0.2143,6.8488,0.5222,0.495,0.0745,0.4455,24.4339,0.2058,2.0257,49.9225,,51.7778,53.0392,30.4078
157,2022,0.1901,2.4392,1.9069,0.0623,0.0554,0.2144,5.1226,0.584,0.7774,0.1768,0.4097,22.9208,0.0895,4.6162,59.9501,70.1819,49.9378,50.9627,22.2525
157,2023,0.5835,1.8115,1.5334,0.0453,0.0922,0.1283,3.197,0.4234,0.3995,0.0361,0.3706,21.7121,0.0777,1.7774,56.6216,57.0307,53.1468,58.0962,50.5703
158,2020,0.2148,2.5029,2.093,0.101,0.1582,0.4438,2.2514,0.4103,0.7044,-0.1482,0.4308,24.7472,0.5729,5.3118,44.374,49.6059,40.891,43.2792,18.3945
158,2021,0.3554,2.0259,1.4824,0.1058,0.1566,0.3793,2.5914,0.6275,0.8831,0.1292,0.1862,24.2725,0.4426,2.0264,64.1497,53.9593,53.3334,74.4691,19.2593
158,2022,0.4277,3.1998,1.9055,0.1136,0.2364,0.3283,4.4382,0.3399,1.0953,0.3157,0.4068,23.9812,0.1353,2.1405,63.5544,63.2892,69.6039,63.9133,35.5659
158,2023,0.4614,2.124,1.2442,0.0287,0.0251,0.3389,2.1048,0.4037,0.3321,-0.1514,0.5173,24.163,0.1553,1.5774,37.9512,38.224,36.5067,37.0926,45.9712
159,2020,0.6116,1.6547,1.0426,0.0644,0.1442,0.2678,1.9474,0.5061,0.6181,-0.14,0.5779,21.0378,-0.1938,1.7124,44.1737,35.958,38.9545,49.057,59.9482
159,2021,0.5539,1.3302,0.9716,0.0873,0.2109,0.1902,4.4457,0.6244,0.5122,-0.0484,0.4749,21.8775,-0.0311,2.196,45.4281,42.9878,,40.7674,51.6346
159,2022,0.5456,1.6408,1.0926,0.022,0.0415,0.2307,2.1188,0.2994,0.2742,0.127,0.4159,21.9215,0.0953,0.806,58.6848,,56.3312,60.7341,54.4338
159,2023,0.3914,1.7218,1.3081,-0.0272,-0.0385,0.2005,2.6686,0.5208,0.7452,0.471,0.406,20.6566,0.2037,2.419,42.3412,32.4038,59.2979,42.4111,48.3365
160,2020,0.5589,0.5515,0.4337,-0.0318,-0.0744,0.4472,1.072,0.3275,0.2542,-0.1245,0.4546,20.9945,0.1431,2.1086,24.5553,20.0877,27.8744,34.2263,72.4584
160,2021,0.3151,1.3711,0.8283,0.0007,-0.0018,0.3211,2.6442,0.4174,0.3894,0.0457,0.5142,22.4539,-0.3084,4.035,53.2347,49.8043,49.0055,51.8163,40.5427
160,2022,0.713,0.8904,0.7316,0.0754,0.2568,0.2451,3.0196,0.7524,0.3847,0.0311,0.4054,21.5904,0.2143,3.3585,45.9692,49.502,44.5454,50.1306,62.4971
160,2023,0.3108,1.511,0.8585,0.0239,0.0383,0.367,1.0904,0.5328,0.3145,-0.0102,0.5166,20.6318,-0.0297,1.9082,31.0824,29.4577,24.2213,34.5116,40.6528
161,2020,0.4399,1.2096,0.7614,0.009,0.0289,0.3625,1.7469,1.07,0.3429,0.0423,0.6198,20.6151,-0.2433,2.1613,35.4864,45.202,42.3499,28.0393,55.9832
161,2021,0.3545,1.5525,1.2334,-0.0135,0.0113,0.0925,0.9111,0.5332,0.6241,-0.0669,0.4783,22.4398,0.2829,2.4174,32.0315,33.0533,15.8603,30.2589,48.903
161,2022,0.3827,2.3017,1.3928,-0.0085,-0.0178,0.2369,3.9571,0.8083,0.6218,0.5507,0.3355,21.9217,0.379,5.7143,54.2055,65.6466,51.5996,52.7289,42.857
161,2023,0.5192,1.4318,0.8821,0.0375,0.0701,0.2223,2.3076,0.7542,0.3146,0.1587,0.3686,20.7452,0.026,1.8019,39.6971,42.2688,31.8205,43.6338,48.4977
162,2020,0.406,1.2568,1.0591,0.0299,0.0399,0.3144,2.8988,0.5459,0.5054,-0.0227,0.5027,21.8279,0.1943,1.8967,34.1242,30.3839,25.6231,38.2251,39.9631
162,2021,0.641,0.9469,0.78,0.0868,0.2713,0.2246,2.3884,0.3242,0.4239,0.2578,0.4505,20.5428,0.1855,1.5461,38.2052,43.3767,,35.3654,59.8822
162,2022,0.5304,1.298,1.0304,0.0384,0.0955,0.2287,2.9132,0.5262,0.5591,0.0838,0.5326,22.7047,0.331,1.2956,21.4162,15.4094,17.0354,27.9564,54.1121
162,2023,0.4659,0.8344,0.5025,0.0319,0.0217,0.1751,2.3916,0.4435,0.1489,0.0271,0.4407,20.7913,0.1306,3.1693,26.6169,17.0271,31.4431,33.6804,51.7192
163,2020,0.308,2.7153,1.7012,0.1,0.1057,0.4783,7.6995,0.4367,0.6905,0.1511,0.3826,25.8786,-0.1158,3.0085,82.9369,74.1282,85.8291,87.0483,25.7115
163,2021,0.5089,2.7687,1.7181,0.0621,0.1098,0.2331,5.7487,0.5841,0.4528,0.118,0.3243,24.368,0.6853,5.1623,67.6859,,75.2512,66.8745,31.7557
163,2022,0.423,2.3276,1.4122,0.0914,0.1629,0.3625,11.869,0.3073,0.6658,-0.0187,0.2405,26.3042,0.5099,4.5754,86.1073,90.8135,71.9705,95.9661,16.1593
163,2023,0.1469,2.9692,2.4975,0.0814,0.0948,0.2432,11.9164,0.3869,0.836,-0.0921,0.2587,25.5472,0.1293,9.012,78.0347,74.9464,73.6797,76.3021,4.2435
164,2020,0.4251,1.3401,0.8038,0.0405,0.0807,0.1343,7.4349,0.3661,0.4627,0.0937,0.3773,22.0161,-0.2922,2.6197,40.0166,42.9842,30.4115,,36.2494
164,2021,0.5556,1.2022,0.9305,0.0115,0.0224,0.272,2.0224,0.4957,0.434,0.0089,0.6157,22.2714,0.1177,2.3863,56.8462,55.455,47.8039,54.8538,60.5959
